Parent Path,File Name,Exists in Webb UI,MUI 5,Total Components,Includes Style Guide,Additional Details
ui/src/app/components/defender/consoles/event/event-details/event-overview/event-overview.jsx,event-overview.jsx,Typography,Grid,2,True,"

 Webb UI Related Notes:
 Typography"
ui/src/app/components/defender/consoles/protected-object-console/protected-object-console-page.jsx,protected-object-console-page.jsx,"Box
VerticalSplit as VerticalSplitIcon",Grid,3,True,"

 Webb UI Related Notes:
 Box
 "
ui/src/app/components/defender/consoles/protected-object-console/page-controls/event-control-button.jsx,event-control-button.jsx,,withStyles,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/consoles/protected-object-console/page-controls/constants.ts,constants.ts,"Stop as StopIcon
PlayArrow as PlayArrowIcon",,2,False,"

 Webb UI Related Notes:
 StopIcon"
ui/src/app/components/defender/consoles/protected-object-console/ddos/ddos-content.jsx,ddos-content.jsx,,Grid,1,False,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/consoles/protected-object-console/ddos/events-table/events-table.jsx,events-table.jsx,"Box
MuiThemeProvider",,2,True,"

 Webb UI Related Notes:
 Box
 ThemeProvider (now (MuiThemeProvider)"
ui/src/app/components/defender/consoles/protected-object-console/ddos/good-bad-traffic-graph/ddos-good-bad-traffic-chart.jsx,ddos-good-bad-traffic-chart.jsx,Box,"makeStyles
StopTwoTone",3,True,"

 Webb UI Related Notes:
 Box
 "
ui/src/app/components/defender/consoles/protected-object-console/analytics/analytics-tab.jsx,analytics-tab.jsx,,Grid,1,False,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/consoles/protected-object-console/analytics/controls.jsx,controls.jsx,,"Grid
withStyles",2,True,"

 Webb UI Related Notes:
 
 "
ui/src/app/components/defender/consoles/protected-object-console/all-details/all-details.tsx,all-details.tsx,,Grid,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/consoles/protected-object-console/all-details/sections/policy-details.tsx,policy-details.tsx,,Grid,1,True,
ui/src/app/components/defender/consoles/protected-object-console/all-details/sections/threshold-details.tsx,threshold-details.tsx,TablePagination,"Grid
makeStyles",3,True,
ui/src/app/components/defender/consoles/protected-object-console/all-details/sections/matches-details.tsx,matches-details.tsx,,Grid,1,True,
ui/src/app/components/defender/consoles/protected-object-console/errors/inline-error-indicator.jsx,inline-error-indicator.jsx,,ErrorOutline,1,False,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/configuration/ddos-control.jsx,ddos-control.jsx,,"ToggleButtonGroup
ToggleButton",2,False,"

 Webb UI Related Notes:
 
 "
ui/src/app/components/defender/configuration/add-policy-modal.jsx,add-policy-modal.jsx,"DialogContent
Paper
Dialog
DialogActions",,4,True,"

 Webb UI Related Notes:
 Dialog
 Paper"
ui/src/app/components/defender/configuration/policy-table.jsx,policy-table.jsx,"Switch
DeleteIcon
EditIcon",,3,True,"

 Webb UI Related Notes:
 EditIcon
 DeleteIcon
 SwitchField (now Switch)"
ui/src/app/components/defender/configuration/positions-select-drawer.jsx,positions-select-drawer.jsx,"Typography
Drawer",,2,True,"

 Webb UI Related Notes:
 Drawer
 Typography"
ui/src/app/components/defender/configuration/mitigation-templates/mitigation-template-list-page.jsx,mitigation-template-list-page.jsx,"Box
Typography",,2,True,"

 Webb UI Related Notes:
 Box
 Typography"
ui/src/app/components/defender/configuration/mitigation-templates/template-actions-menu.tsx,template-actions-menu.tsx,"LockOpenIcon
Paper
ClickAwayListener
DeleteIcon
MoreVertIcon
MenuList
EditIcon
Popper
Typography","MenuItem
withStyles
ListItemIcon",12,True,"LockOpen (now LockOpenIcon)





 Webb UI Related Notes:
 DeleteIcon
 ""DropdownMenu.Root (now ClickAwayListener
 DropdownMenu.Item (now MenuItem & ListItemIcon)
 EditIcon
 MoreVerticalIcon (now MoreVertIcon)
 Typography"
ui/src/app/components/defender/configuration/mitigation-templates/validated-simple-menu.jsx,validated-simple-menu.jsx,"ArrowDropDownIcon
InputAdornment",MenuItem,3,True,"

 Webb UI Related Notes:
 DropdownMenu.Item
 "
ui/src/app/components/defender/configuration/mitigation-templates/mssp-access/all-organizations-toggle.tsx,all-organizations-toggle.tsx,Box,,1,True,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/configuration/mitigation-templates/mssp-access/mssp-organizations-table.tsx,mssp-organizations-table.tsx,"Box
OpenInNewIcon",,2,True,"

 Webb UI Related Notes:
 Box
 OpenInNewIcon"
ui/src/app/components/defender/configuration/mitigation-templates/mssp-access/form-actions.tsx,form-actions.tsx,Box,,1,True,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/configuration/mitigation-templates/mssp-access/mssp-access-form.tsx,mssp-access-form.tsx,"Box
Typography
DialogContent",,3,True,"

 Webb UI Related Notes:
 Box
 Dialog.Body (now DialogContent)
 Typography"
ui/src/app/components/defender/configuration/mitigation-templates/mssp-access/selected-count.tsx,selected-count.tsx,Typography,,1,False,"

 Webb UI Related Notes:
 Typography"
ui/src/app/components/defender/configuration/mitigation-templates/mssp-access/empty-state.tsx,empty-state.tsx,Typography,"grey
withStyles",3,True,"Use theme.palette.grey[xxx]


 Webb UI Related Notes:
 theme (now grey)
 Typography"
ui/src/app/components/defender/configuration/mitigation-templates/form-components/auto-mitigation-description.jsx,auto-mitigation-description.jsx,,Grid,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/configuration/policy-sidebar/manual-classification-onboarding-popup.tsx,manual-classification-onboarding-popup.tsx,Typography,,1,True,
ui/src/app/components/defender/configuration/policy-sidebar/policy-sidebar.jsx,policy-sidebar.jsx,Typography,grey,2,True,
ui/src/app/components/defender/configuration/timechart/policy-timechart.jsx,policy-timechart.jsx,Typography,,1,True,"

 Webb UI Related Notes:
 Typography"
ui/src/app/components/defender/configuration/threshold-reaction-builder/threshold-reaction-builder-shared.jsx,threshold-reaction-builder-shared.jsx,"Typography
red",,2,False,"Use theme.palette.error[xxx]


 Webb UI Related Notes:
 theme (now red)
 Typography"
ui/src/app/components/defender/configuration/threshold-reaction-builder/threshold-reaction-builder-modal.jsx,threshold-reaction-builder-modal.jsx,"DialogActions
DialogContent
DialogTitle
Dialog",Fade,5,True,"

 Webb UI Related Notes:
 Dialog"
ui/src/app/components/defender/configuration/threshold-reaction-builder/threshold-reaction-builder-item.jsx,threshold-reaction-builder-item.jsx,"IconButton
DeleteIcon
KeyboardArrowDownIcon
Typography","Accordion
grey
AccordionDetails
AccordionSummary
Collapse",9,True,"Use theme.palette.grey[xxx]





 Webb UI Related Notes:
 Button
 DeleteIcon
 theme (now grey)
 Typography
 "
ui/src/app/components/defender/configuration/threshold-reaction-builder/forms/threshold-reaction-form-list-item.jsx,threshold-reaction-form-list-item.jsx,,"ListItem
grey",2,True,"Use theme.palette.grey[xxx]

 Webb UI Related Notes:
 theme (now grey)"
ui/src/app/components/defender/configuration/threshold-reaction-builder/forms/threshold-reaction-form-auto-mitigation.jsx,threshold-reaction-form-auto-mitigation.jsx,Box,,1,True,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/configuration/threshold-reaction-builder/forms/threshold-reaction-builder-threshold.jsx,threshold-reaction-builder-threshold.jsx,"FlashOnIcon
ErrorOutlineIcon
Checkbox
FormHelperText
Typography
FormControlLabel",MenuItem,7,True,"

 Webb UI Related Notes:
 ""CheckboxField (now FormControlLabel
 DropdownMenu.Item (now MenuItem)
 Typography"
ui/src/app/components/defender/configuration/threshold-reaction-builder/forms/threshold-reaction-form-new-reaction.jsx,threshold-reaction-form-new-reaction.jsx,ArrowIcon,,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/configuration/threshold-reaction-builder/forms/threshold-reaction-form-notification.jsx,threshold-reaction-form-notification.jsx,"EmailIcon
Dialog",Slide,3,True,"

 Webb UI Related Notes:
 Dialog.Root (now Dialog)
 "
ui/src/app/components/defender/configuration/threshold-reaction-builder/forms/threshold-reaction-builder-reaction-type-picker.jsx,threshold-reaction-builder-reaction-type-picker.jsx,,"ListItem
grey
List
ListItemText",4,True,"Use theme.palette.grey[xxx]



 Webb UI Related Notes:
 theme (now grey)
 
 "
ui/src/app/components/defender/configuration/form-components/dimension-and-positions.jsx,dimension-and-positions.jsx,"Typography
red
Paper",grey,4,True,"Use theme.palette.grey[xxx] for grey & theme.palette.error[xxx] for red



 Webb UI Related Notes:
 theme (now grey & red)
 Typography
 Paper"
ui/src/app/components/defender/configuration/form-components/rulesets.jsx,rulesets.jsx,ArrowIcon,,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/configuration/form-components/spm.jsx,spm.jsx,"Box
Switch
FormControlLabel
Typography",,4,True,"

 Webb UI Related Notes:
 Box
 SwitchField (now FormControlLabel & Switch)
 Typography"
ui/src/app/components/defender/configuration/device-groups/device-groups-bgp-flowspec-table.jsx,device-groups-bgp-flowspec-table.jsx,Box,,1,False,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/configuration/device-groups/row-icons.jsx,row-icons.jsx,"DeleteIcon
EditIcon",,2,True,"

 Webb UI Related Notes:
 EditIcon
 DeleteIcon"
ui/src/app/components/defender/configuration/device-groups/device-groups-dropdown-menu.jsx,device-groups-dropdown-menu.jsx,Add,,1,True,"

 Webb UI Related Notes:
 AddIcon (now Add)"
ui/src/app/components/defender/configuration/device-groups/device-groups-network-edge-table.jsx,device-groups-network-edge-table.jsx,Box,,1,False,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/configuration/device-groups/device-groups-dms-table.jsx,device-groups-dms-table.jsx,"Box
Add",,2,True,
ui/src/app/components/defender/configuration/device-groups/device-groups-third-party-table.jsx,device-groups-third-party-table.jsx,Box,,1,False,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/configuration/device-groups/device-groups-table.jsx,device-groups-table.jsx,"Box
Typography",,2,True,"

 Webb UI Related Notes:
 Box
 Typography"
ui/src/app/components/defender/configuration/device-groups/device-groups-modal/device-groups-form-actions.jsx,device-groups-form-actions.jsx,Box,,1,True,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/configuration/device-groups/device-groups-modal/device-groups-form.jsx,device-groups-form.jsx,"Dialog
Paper",,2,True,"""Maybe Paper import is not needed here
Also  I believe the component can be refactored to use only @webb-uis composition Dialog components."" 


 Webb UI Related Notes:
 Paper
 Dialog.Root (now Dialog)"
ui/src/app/components/defender/configuration/device-groups/device-groups-modal/form-settings/group-settings.jsx,group-settings.jsx,Box,"Grid
withStyles",3,True,"withStyles here can be replaced with Boxs and Grids sx props.


 Webb UI Related Notes:
 Box
 "
ui/src/app/components/defender/configuration/device-groups/device-groups-modal/form-settings/section-heading.jsx,section-heading.jsx,"Box
Typography",,2,True,"

 Webb UI Related Notes:
 Box
 Typography"
ui/src/app/components/defender/configuration/device-groups/device-groups-modal/form-settings/device-groups-name-input.jsx,device-groups-name-input.jsx,FormLabel,,1,True,"

 Webb UI Related Notes:
 FormLabel"
ui/src/app/components/defender/configuration/device-groups/device-groups-modal/form-settings/device-groups-description-input.jsx,device-groups-description-input.jsx,FormLabel,,1,True,"

 Webb UI Related Notes:
 FormLabel"
ui/src/app/components/defender/configuration/device-groups/device-groups-modal/form-settings/device-groups-transfer-list.jsx,device-groups-transfer-list.jsx,"Box
FormLabel",ListSubheader,3,True,"

 Webb UI Related Notes:
 Box
 FormLabel"
ui/src/app/components/defender/configuration/device-groups/device-groups-modal/form-settings/dms-offramp/default-offramp-settings.jsx,default-offramp-settings.jsx,Box,,1,True,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/configuration/device-groups/device-groups-modal/form-settings/dms-offramp/default-offramp-settings-content.jsx,default-offramp-settings-content.jsx,Box,withStyles,2,True,"""withStyles here can be replaced with Boxs sx props

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/configuration/device-groups/device-groups-modal/form-settings/dms-offramp/default-offramp-drop-down.jsx,default-offramp-drop-down.jsx,"Box
FormLabel",,2,True,"

 Webb UI Related Notes:
 Box
 FormLabel"
ui/src/app/components/defender/configuration/device-groups/device-groups-modal/form-settings/dms-offramp/fields/loopback-ip-input.jsx,loopback-ip-input.jsx,FormLabel,,1,True,"

 Webb UI Related Notes:
 FormLabel"
ui/src/app/components/defender/configuration/manual-ddos-classification/threshold-rulesets/threshold-rulesets-display.jsx,threshold-rulesets-display.jsx,"DeleteIcon
EyeIcon
EditIcon",,3,True,"

 Webb UI Related Notes:
 DeleteIcon
 EditIcon
 VisibilityIcon (now EyeIcon)"
ui/src/app/components/defender/configuration/manual-ddos-classification/threshold-rulesets/threshold-ruleset-form.jsx,threshold-ruleset-form.jsx,"DialogContent
FormControlLabel
DialogActions
Checkbox",,4,True,"

 Webb UI Related Notes:
 CheckboxField (now FormControlLabel and Checkbox)
 Dialog.Body (now DialogContent)
 Dialog.Footer (now DialogActions)"
ui/src/app/components/defender/configuration/manual-ddos-classification/rules/rule-modal.jsx,rule-modal.jsx,"DialogContent
DialogActions",,2,True,"

 Webb UI Related Notes:
 Dialog.Body (now DialogContent)
 Dialog.Footer (now DialogActions)"
ui/src/app/components/defender/configuration/manual-ddos-classification/rules/rules-display.jsx,rules-display.jsx,"DeleteIcon
EyeIcon
DuplicateIcon
EditIcon",,4,True,"

 Webb UI Related Notes:
 DeleteIcon
 EditIcon
 FileCopyIcon (now DuplicateIcon)
 VisibilityIcon (now EyeIcon)"
ui/src/app/components/defender/configuration/manual-ddos-classification/rules/rule-form.jsx,rule-form.jsx,"Box
Typography",grey,3,True,"Use theme.palette.grey[xxx]



 Webb UI Related Notes:
 Box
 theme (now grey)
 Typography"
ui/src/app/components/defender/configuration/manual-ddos-classification/rules/form-items/cloud-genome-allowlist-checkbox.jsx,cloud-genome-allowlist-checkbox.jsx,"FormControlLabel
Checkbox",,2,True,"

 Webb UI Related Notes:
 CheckboxField (now FormControlLabel & Checkbox)"
ui/src/app/components/defender/configuration/manual-ddos-classification/rules/form-items/tcp_flags.jsx,tcp_flags.jsx,"FormControlLabel
Checkbox","MenuItem
FormControl",4,True,"

 Webb UI Related Notes:
 ""CheckboxField (now FormControl
 DropdownMenu.Item (now MenuItem)"
ui/src/app/components/defender/configuration/manual-ddos-classification/rules/form-items/port.jsx,port.jsx,Typography,MenuItem,2,True,"

 Webb UI Related Notes:
 DropdownMenu.Item (now MenuItem)
 Typography"
ui/src/app/components/defender/configuration/manual-ddos-classification/ratio-rulesets/ratio-rulesets-form.jsx,ratio-rulesets-form.jsx,Typography,grey,2,True,"Use theme.palette.grey[xxx]


 Webb UI Related Notes:
 theme (now grey)
 Typography"
ui/src/app/components/defender/configuration/manual-ddos-classification/ratio-rulesets/ratio-rulesets-modal.jsx,ratio-rulesets-modal.jsx,"DialogContent
DialogActions",,2,True,"

 Webb UI Related Notes:
 Dialog.Body (now DialogContent)
 Dialog.Footer (now DialogActions)"
ui/src/app/components/defender/configuration/manual-ddos-classification/ratio-rulesets/ratio-rulesets-display.jsx,ratio-rulesets-display.jsx,"DeleteIcon
EyeIcon
EditIcon",,3,True,"

 Webb UI Related Notes:
 DeleteIcon
 EditIcon
 VisibilityIcon (now EyeIcon)"
ui/src/app/components/defender/configuration/manual-ddos-classification/ratio-rulesets/form-items/minimum-flow-threshold.jsx,minimum-flow-threshold.jsx,,Grid,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/configuration/manual-ddos-classification/shared/form-items/threshold-selection.jsx,threshold-selection.jsx,,Grid,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/configuration/policy-thresholds/policy-threshold-summary.tsx,policy-threshold-summary.tsx,Typography,FlashOn,2,True,"

 Webb UI Related Notes:
 Typography"
ui/src/app/components/defender/configuration/policy-thresholds/policy-threshold-list.jsx,policy-threshold-list.jsx,Typography,,1,True,"

 Webb UI Related Notes:
 Typography"
ui/src/app/components/defender/configuration/policy-thresholds/policy-threshold-expand-button.jsx,policy-threshold-expand-button.jsx,"KeyboardArrowDownIcon
IconButton",,2,True,"

 Webb UI Related Notes:
 IconButton"
ui/src/app/components/defender/configuration/policy-thresholds/policy-threshold-reaction-summary.jsx,policy-threshold-reaction-summary.jsx,"Box
Typography",,2,True,"

 Webb UI Related Notes:
 Box
 Typography"
ui/src/app/components/defender/configuration/policy-thresholds/policy-threshold-list-item.jsx,policy-threshold-list-item.jsx,"ErrorOutlineIcon
MuiCollapse",grey,3,True,"Use theme.palette.grey[xxx]


 Webb UI Related Notes:
 theme (now grey)
 "
ui/src/app/components/defender/configuration/policy-thresholds/policy-threshold-actions.jsx,policy-threshold-actions.jsx,"Switch
DeleteIcon
IconButton
EditIcon",,4,False,"

 Webb UI Related Notes:
 DeleteIcon
 EditIcon
 IconButton
 SwitchField (now Switch)"
ui/src/app/components/defender/configuration/policy-thresholds/policy-thresholds.jsx,policy-thresholds.jsx,Typography,,1,True,"

 Webb UI Related Notes:
 Typography"
ui/src/app/components/defender/mitigations/description-lists/description-list.tsx,description-list.tsx,Box,,1,False,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/mitigations/description-lists/description-lists.jsx,description-lists.jsx,"Box
Typography",,2,False,"

 Webb UI Related Notes:
 Box
 Typography"
ui/src/app/components/defender/mitigations/description-lists/description/term.jsx,term.jsx,"Box
Typography",,2,True,"

 Webb UI Related Notes:
 Box
 Typography"
ui/src/app/components/defender/mitigations/description-lists/description/description-value.tsx,description-value.tsx,Typography,,1,True,"

 Webb UI Related Notes:
 Typography"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/allow-block-lists/cidr-list-input-display.jsx,cidr-list-input-display.jsx,"AddCircleOutline
InputAdornment
IconButton",,3,True,"

 Webb UI Related Notes:
 AddCircleIcon (now AddCircleOutline)
 IconButton"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/countermeasures/title-section.tsx,title-section.tsx,FormLabel,,1,False,"

 Webb UI Related Notes:
 CheckboxField (now FormControlLabel & Checkbox)
 CheckboxFieldProps (now MUICheckboxProps)
 FormLabel"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/countermeasures/countermeasures-list-item.tsx,countermeasures-list-item.tsx,Typography,grey,2,True,"Use theme.palette.grey[xxx]


 Webb UI Related Notes:
 theme (now grey)
 Typography"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/announcement-settings/bgp-next-hop-input.jsx,bgp-next-hop-input.jsx,FormLabel,,1,True,"

 Webb UI Related Notes:
 FormLabel"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/announcement-settings/well-known-communities.jsx,well-known-communities.jsx,"Box
FormControlLabel
FormLabel
Checkbox",,4,False,"

 Webb UI Related Notes:
 Box
 CheckboxField (now FormControlLabel & Checkbox)
 FormLabel"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/announcement-settings/upstream-or-cloud.jsx,upstream-or-cloud.jsx,"FormControlLabel
Checkbox",,2,True,"

 Webb UI Related Notes:
 CheckboxField (now FormControlLabel & Checkbox)"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/dms-mitigation-target/dms-mitigation-target.jsx,dms-mitigation-target.jsx,Typography,,1,False,"

 Webb UI Related Notes:
 Typography"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/filter-rules/tcp-flags.jsx,tcp-flags.jsx,"FormControlLabel
Checkbox",,2,False,"

 Webb UI Related Notes:
 CheckboxField (now FormControlLabel & Checkbox)"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/filter-rules/action-type-rate-limit-select.jsx,action-type-rate-limit-select.jsx,TextField,MenuItem,2,True,
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/filter-rules/action-type-select.jsx,action-type-select.jsx,TextField,MenuItem,2,False,"

 Webb UI Related Notes:
 DropdownMenu.Item (now MenuItem)
 TextField"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/protect/cidrs-to-protect-table.jsx,cidrs-to-protect-table.jsx,IconButton,DeleteOutline,2,True,"

 Webb UI Related Notes:
 IconButton"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/protect/use-less-specific-prefixes.jsx,use-less-specific-prefixes.jsx,"FormControlLabel
Checkbox",,2,False,"

 Webb UI Related Notes:
 CheckboxField (now FormControlLabel & Checkbox)"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/protect/use-host-prefixes.jsx,use-host-prefixes.jsx,"FormControlLabel
Checkbox",,2,False,"

 Webb UI Related Notes:
 CheckboxField (now FormControlLabel & Checkbox)"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/protect/protect-utils.tsx,protect-utils.tsx,IconButton,,1,True,"

 Webb UI Related Notes:
 IconButton"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/protect/cidrs-type.jsx,cidrs-type.jsx,"Typography
TextField","MenuItem
withStyles",4,True,"

 Webb UI Related Notes:
 DropdownMenu.Item (now MenuItem)
 TextField
 Typography"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/protect/single-cidr-input.tsx,single-cidr-input.tsx,"AddCircleOutline
InputAdornment",,2,False,"

 Webb UI Related Notes:
 AddCircleIcon (now AddCircleOutline)"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/protect/add-protected-object-cidrs-button.tsx,add-protected-object-cidrs-button.tsx,,"grey
withStyles
ArrowForward
ListItemIcon
ListItem
ListItemText",6,True,"Use theme.palette.grey[xxx]





 Webb UI Related Notes:
 theme (now grey)
 
 
 
 "
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/protect/paired-cidrs-inputs.tsx,paired-cidrs-inputs.tsx,"Box
AddCircleOutline",,2,False,"

 Webb UI Related Notes:
 AddCircleIcon (now AddCircleOutline)
 Box"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/mitigation-target/shared-display.jsx,shared-display.jsx,"AddIcon
IconButton","DeleteOutline
makeStyles",4,True,"

 Webb UI Related Notes:
 AddIcon
 IconButton"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/mitigation-target/shared-display-list-view.jsx,shared-display-list-view.jsx,"Box
ListItem as MUIListItem",withStyles,3,True,"

 Webb UI Related Notes:
 Box
 "
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/mitigation-target/arbor-mitigation-template-select.jsx,arbor-mitigation-template-select.jsx,ValidatedTextField,MenuItem,2,False,"

 Webb UI Related Notes:
 DropdownMenu.Item (now MenuItem)
 TextField (now ValidatedTextField)"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/mitigation-target/shared-display-title.tsx,shared-display-title.tsx,FormLabel,,1,False,"

 Webb UI Related Notes:
 FormLabel"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/mitigation-target/mitigation-system-select.jsx,mitigation-system-select.jsx,TextField,MenuItem,2,False,"

 Webb UI Related Notes:
 DropdownMenu.Item (now MenuItem)
 TextField (now ValidatedTextField)"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/mitigation-target/target-select.jsx,target-select.jsx,TextField,"MenuItem
CircularProgress",3,True,"

 Webb UI Related Notes:
 DropdownMenu.Item (now MenuItem)
 TextField"
ui/src/app/components/defender/mitigations/mitigation-templates/form-sections/offramp-settings/offramp-sessions-and-groups.jsx,offramp-sessions-and-groups.jsx,Box,,1,True,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/mitigations/mitigation-templates/shared/simple-mitigation-table.jsx,simple-mitigation-table.jsx,IconButton,DeleteOutline,2,True,"

 Webb UI Related Notes:
 IconButton"
ui/src/app/components/defender/mitigations/mitigation-templates/shared/mitigation-form.jsx,mitigation-form.jsx,Dialog,Slide,2,True,"

 Webb UI Related Notes:
 Dialog.Root (now Dialog)"
ui/src/app/components/defender/mitigations/mitigation-templates/shared/mitigation-form-actions.jsx,mitigation-form-actions.jsx,Paper,makeStyles,2,True,"

 Webb UI Related Notes:
 Paper"
ui/src/app/components/defender/mitigations/mitigation-templates/shared/styled-elements.jsx,styled-elements.jsx,"IconButton
Box
ErrorOutlineIcon
FormLabel
WarningIcon
Typography",makeStyles,7,True,"Types of BoxProps and FormLabelProps are imported inside JSDoc notes.







 Webb UI Related Notes:
 Box
 BoxProps
 FormLabel
 FormLabelProps
 IconButton
 Typography
 WarningIcon"
ui/src/app/components/defender/mitigations/mitigation-templates/shared/mitigation-form-section.jsx,mitigation-form-section.jsx,"Box
Typography",Grid,3,True,"

 Webb UI Related Notes:
 Box
 Typography"
ui/src/app/components/defender/mitigations/mitigations-list/mitigation-actions-cell.jsx,mitigation-actions-cell.jsx,VisibilityIcon,,1,True,"

 Webb UI Related Notes:
 VisibilityIcon"
ui/src/app/components/defender/mitigations/mitigations-list/mitigation-table.jsx,mitigation-table.jsx,Box,,1,True,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/mitigations/mitigations-list/mitigation-list-sidebar.jsx,mitigation-list-sidebar.jsx,Typography,,1,False,"

 Webb UI Related Notes:
 Typography"
ui/src/app/components/defender/mitigations/mitigations-list/mitigation-list-page.jsx,mitigation-list-page.jsx,,Grid,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/mitigations/mitigations-list/filters/has-related-event-filter.jsx,has-related-event-filter.jsx,"Radio
FormLabel
FormControlLabel","RadioGroup
FormControl",5,False,"

 Webb UI Related Notes:
 FormLabel
 RadioField (now FormControlLabel & Radio)"
ui/src/app/components/defender/mitigations/mitigations-list/filters/status-filter.jsx,status-filter.jsx,"Radio
FormLabel
FormControlLabel","RadioGroup
FormControl",5,False,"

 Webb UI Related Notes:
 FormLabel
 RadioField (now FormControlLabel & Radio)"
ui/src/app/components/defender/mitigations/mitigations-list/filters/type-filter.jsx,type-filter.jsx,"Radio
FormLabel
FormControlLabel","RadioGroup
FormControl",5,False,"

 Webb UI Related Notes:
 FormLabel
 RadioField (now FormControlLabel & Radio)"
ui/src/app/components/defender/mitigations/mitigation-details/mitigation-details-drawer.tsx,mitigation-details-drawer.tsx,"DialogContent
DialogContentText",,2,True,"

 Webb UI Related Notes:
 Dialog.Body (now DialogContent & DialogContentText)"
ui/src/app/components/defender/mitigations/mitigation-details/mitigation-all-details-content.jsx,mitigation-all-details-content.jsx,Box,,1,True,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/mitigations/mitigation-details/inline-edit-fields/edit-button.tsx,edit-button.tsx,EditIcon,withStyles,2,False,"

 Webb UI Related Notes:
 EditIcon"
ui/src/app/components/defender/mitigations/mitigation-details/inline-edit-fields/read-mode.tsx,read-mode.tsx,Box,,1,False,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/mitigations/mitigation-details/inline-edit-fields/cidrs/edit-mode.tsx,edit-mode.tsx,Box,,1,False,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/mitigations/mitigation-details/countermeasures/mitigation-countermeasures.tsx,mitigation-countermeasures.tsx,"Box
ErrorIcon
Paper",withStyles,4,True,"

 Webb UI Related Notes:
 Box
 ErrorIcon
 Paper"
ui/src/app/components/defender/mitigations/mitigation-details/countermeasures/acl-filter-info.tsx,acl-filter-info.tsx,"green
CheckCircleIcon
red
ErrorIcon","grey
Autorenew",6,False,"

 Webb UI Related Notes:
 CheckCircleLtrIcon (now CheckCircleIcon)
 ErrorIcon
 ""* theme (now green"
ui/src/app/components/defender/mitigations/mitigation-details/countermeasures/table/cells/filter-entries.tsx,filter-entries.tsx,"WithStylesOptions
ButtonProps
red
Theme
ErrorIcon","withStyles
Autorenew
makeStyles",8,True,"Type WithStylesOptions is deprecated and it seems that the only equivalent is WithStyles type. Maybe some adjustments will be needed on the code.




 Webb UI Related Notes:
 ButtonProps
 ErrorIcon
 theme (now red & Theme)
 "
ui/src/app/components/defender/mitigations/mitigation-details/filter-rules/read-mode-table-row-content.tsx,read-mode-table-row-content.tsx,Box,,1,False,"

 Webb UI Related Notes:
 Box"
